"order_id","order_status","distance_to_customer","distance_rider_from_store","delivery_service_level","rider_arrived_at_pickup_time","order_ready_for_pickup_time","order_pickup_done_time","order_delivered_time"
2279172,20,9.9,3.0,3,2024-12-14 17:57:15.580 +0800,2024-12-14 16:23:41.023 +0800,2024-12-14 17:57:19.939 +0800,2024-12-14 18:18:03.841 +0800
2279173,20,3.81,1.78,2,2024-12-14 11:14:22.446 +0800,2024-12-14 11:03:16.105 +0800,2024-12-14 11:14:23.658 +0800,2024-12-14 11:46:06.560 +0800
2279175,20,1.63,0.76,2,2024-12-14 10:08:11.326 +0800,2024-12-14 10:26:02.974 +0800,2024-12-14 10:45:22.724 +0800,2024-12-14 10:51:04.282 +0800
2279176,20,4.95,3.66,2,2024-12-14 11:29:04.650 +0800,2024-12-14 10:30:42.813 +0800,2024-12-14 11:29:05.434 +0800,2024-12-14 11:41:59.735 +0800
2279178,20,4.1,1.56,2,2024-12-14 10:44:11.554 +0800,2024-12-14 09:58:31.170 +0800,2024-12-14 11:26:31.343 +0800,2024-12-14 11:33:51.668 +0800
2279179,20,5.23,3.24,2,2024-12-14 10:31:17.889 +0800,2024-12-14 10:01:02.904 +0800,2024-12-14 10:31:19.213 +0800,2024-12-14 10:46:54.344 +0800
2279180,30,8.18,6.48,,,,,
2279181,20,4.07,1.86,2,2024-12-14 11:53:34.235 +0800,2024-12-14 10:15:38.263 +0800,2024-12-14 11:53:35.074 +0800,2024-12-14 11:58:37.394 +0800
2279182,20,13.57,7.95,2,2024-12-14 12:05:40.760 +0800,2024-12-14 11:14:17.849 +0800,2024-12-14 12:31:31.012 +0800,2024-12-14 13:06:13.189 +0800
2279183,20,6.24,4.95,3,2024-12-14 11:16:50.453 +0800,2024-12-14 09:46:51.116 +0800,2024-12-14 12:06:34.452 +0800,2024-12-14 12:16:59.648 +0800
2279184,20,5.59,4.07,2,2024-12-14 10:49:36.571 +0800,2024-12-14 10:04:42.338 +0800,2024-12-14 10:49:37.819 +0800,2024-12-14 12:11:49.603 +0800
2279185,30,5.03,3.65,,2024-12-14 10:08:06.548 +0800,,,
2279186,20,3.24,1.44,2,2024-12-14 10:42:14.549 +0800,2024-12-14 10:15:39.987 +0800,2024-12-14 10:42:16.177 +0800,2024-12-14 10:51:26.677 +0800
2279187,20,7.77,1.58,2,2024-12-14 11:36:38.026 +0800,2024-12-14 11:22:19.322 +0800,2024-12-14 11:36:40.065 +0800,2024-12-14 11:51:26.226 +0800
2279188,20,10.62,7.09,2,,2024-12-14 11:31:16.479 +0800,2024-12-14 13:50:44.430 +0800,2024-12-14 19:26:40.750 +0800
2279189,30,7.63,5.54,,,,,
2279190,20,1.45,0.88,2,2024-12-14 10:44:51.071 +0800,2024-12-14 10:14:46.437 +0800,2024-12-14 10:44:52.184 +0800,2024-12-14 10:47:46.279 +0800
2279191,20,2.12,0.87,2,2024-12-14 11:28:21.886 +0800,2024-12-14 11:09:31.147 +0800,2024-12-14 11:28:24.918 +0800,2024-12-14 11:35:07.620 +0800
2279192,20,7.3,6.13,3,2024-12-14 12:27:32.477 +0800,2024-12-14 11:57:40.869 +0800,2024-12-14 12:27:35.695 +0800,2024-12-14 12:53:42.446 +0800
2279193,20,5.39,3.54,3,2024-12-14 13:57:39.620 +0800,2024-12-14 11:29:19.880 +0800,2024-12-14 13:57:40.925 +0800,2024-12-14 14:13:08.804 +0800
2279194,20,10.94,8.08,2,2024-12-14 11:10:07.872 +0800,2024-12-14 10:45:54.266 +0800,2024-12-14 11:10:09.072 +0800,2024-12-14 11:46:45.720 +0800
2279195,20,1.39,0.77,1,2024-12-14 13:00:08.103 +0800,2024-12-14 11:42:42.078 +0800,2024-12-14 13:00:09.550 +0800,2024-12-14 13:04:19.467 +0800
2279197,20,5.57,1.81,2,2024-12-14 11:12:58.465 +0800,2024-12-14 10:37:58.529 +0800,2024-12-14 11:13:05.514 +0800,2024-12-14 11:24:44.847 +0800
2279198,20,6.41,3.86,2,2024-12-14 11:27:49.789 +0800,2024-12-14 10:24:25.561 +0800,2024-12-14 11:27:51.230 +0800,2024-12-14 12:42:32.222 +0800
2279199,20,5.93,4.86,2,2024-12-14 11:40:06.506 +0800,2024-12-14 10:56:54.149 +0800,2024-12-14 11:54:10.535 +0800,2024-12-14 12:34:51.460 +0800
2279200,20,3.58,1.29,2,2024-12-14 12:13:10.306 +0800,2024-12-14 11:30:35.685 +0800,2024-12-14 12:13:11.518 +0800,2024-12-14 12:31:27.231 +0800
2279201,20,4.39,1.27,2,2024-12-14 11:19:47.118 +0800,2024-12-14 10:35:21.872 +0800,2024-12-14 11:19:48.555 +0800,2024-12-14 11:36:18.935 +0800
2279204,20,3.61,2.76,3,2024-12-14 11:40:43.144 +0800,2024-12-14 11:16:13.087 +0800,2024-12-14 11:40:44.314 +0800,2024-12-14 12:09:07.026 +0800
2279205,20,13.25,5.68,2,2024-12-14 10:29:53.606 +0800,2024-12-14 10:28:59.840 +0800,2024-12-14 10:29:54.681 +0800,2024-12-14 11:51:36.229 +0800
2279207,20,1.98,0.5,1,2024-12-14 11:06:18.817 +0800,2024-12-14 10:47:28.657 +0800,2024-12-14 11:06:19.690 +0800,2024-12-14 11:14:35.241 +0800
2279208,20,9.12,4.66,2,2024-12-14 11:51:03.204 +0800,2024-12-14 11:00:57.597 +0800,2024-12-14 11:51:05.596 +0800,2024-12-14 12:35:02.095 +0800
2279209,20,4.86,3.16,2,2024-12-14 12:39:07.397 +0800,2024-12-14 11:48:06.082 +0800,2024-12-14 12:42:48.184 +0800,2024-12-14 13:18:02.754 +0800
2279210,20,4.92,1.25,2,2024-12-14 12:01:01.902 +0800,2024-12-14 11:57:46.554 +0800,2024-12-14 12:01:03.376 +0800,2024-12-14 12:11:32.893 +0800
2279211,20,5.57,2.57,2,2024-12-14 11:54:26.669 +0800,2024-12-14 11:46:09.902 +0800,2024-12-14 12:37:15.423 +0800,2024-12-14 12:49:53.999 +0800
2279212,30,8.81,5.05,,,,,
2279215,20,0.99,0.26,2,2024-12-14 11:16:11.475 +0800,2024-12-14 11:10:15.697 +0800,2024-12-14 11:16:12.833 +0800,2024-12-14 11:56:37.547 +0800
2279216,20,9.72,5.32,1,2024-12-14 11:44:02.644 +0800,2024-12-14 11:34:09.630 +0800,2024-12-14 11:44:03.893 +0800,2024-12-14 12:06:56.061 +0800
2279217,20,1.11,0.66,1,2024-12-14 10:41:33.850 +0800,2024-12-14 10:05:10.095 +0800,2024-12-14 10:41:35.351 +0800,2024-12-14 10:41:36.588 +0800
2279218,20,1.95,1.07,3,2024-12-14 11:10:14.683 +0800,2024-12-14 10:25:15.197 +0800,2024-12-14 12:14:14.615 +0800,2024-12-14 12:23:01.205 +0800
2279219,20,12.75,7.58,2,2024-12-14 12:24:16.620 +0800,2024-12-14 10:58:47.793 +0800,2024-12-14 12:24:19.241 +0800,2024-12-14 12:47:12.446 +0800
2279220,20,3.98,2.21,2,2024-12-14 12:06:35.313 +0800,2024-12-14 11:47:08.689 +0800,2024-12-14 12:06:36.796 +0800,2024-12-14 12:31:32.044 +0800
2279221,20,4.46,1.09,2,2024-12-14 10:09:51.135 +0800,2024-12-14 10:38:35.969 +0800,2024-12-14 10:47:27.794 +0800,2024-12-14 11:01:54.033 +0800
2279222,20,1.0,0.39,3,2024-12-14 12:00:13.063 +0800,2024-12-14 10:45:14.277 +0800,2024-12-14 12:00:14.064 +0800,2024-12-14 12:03:56.402 +0800
2279223,20,4.61,3.69,2,2024-12-14 11:41:04.068 +0800,2024-12-14 10:30:27.474 +0800,2024-12-14 11:41:05.261 +0800,2024-12-14 11:56:25.669 +0800
2279224,30,10.13,5.93,,,,,
2279225,30,4.99,3.53,,,,,
2279226,20,4.08,3.0,3,2024-12-14 11:57:00.726 +0800,2024-12-14 11:55:43.032 +0800,2024-12-14 11:57:01.895 +0800,2024-12-14 17:15:48.668 +0800
2279227,20,3.72,2.43,2,2024-12-14 11:42:36.824 +0800,2024-12-14 11:00:16.563 +0800,2024-12-14 11:42:37.985 +0800,2024-12-14 11:57:05.578 +0800
2279228,20,0.54,0.15,3,2024-12-14 13:59:30.384 +0800,2024-12-14 12:39:19.425 +0800,2024-12-14 14:18:25.680 +0800,2024-12-14 14:18:27.042 +0800
2279229,20,5.2,2.95,2,2024-12-14 11:14:00.421 +0800,2024-12-14 10:54:28.106 +0800,2024-12-14 11:14:04.203 +0800,2024-12-14 11:49:25.094 +0800
2279230,20,6.56,3.23,3,2024-12-14 13:29:02.457 +0800,2024-12-14 10:26:21.251 +0800,2024-12-14 13:29:03.570 +0800,2024-12-14 13:49:29.134 +0800
2279235,20,2.97,1.54,2,2024-12-14 11:10:02.270 +0800,2024-12-14 10:22:40.991 +0800,2024-12-14 11:18:49.906 +0800,2024-12-14 11:26:20.892 +0800
2279236,20,5.12,3.31,2,2024-12-14 10:30:54.139 +0800,,2024-12-14 10:30:55.200 +0800,2024-12-14 10:37:23.484 +0800
2279238,20,5.46,3.97,3,2024-12-14 12:23:54.920 +0800,2024-12-14 11:30:28.059 +0800,2024-12-14 12:23:55.982 +0800,2024-12-14 12:45:17.139 +0800
2279240,20,1.49,1.07,3,2024-12-14 11:18:54.782 +0800,2024-12-14 10:22:32.409 +0800,2024-12-14 13:03:54.069 +0800,2024-12-14 13:04:08.121 +0800
2279241,20,6.11,4.23,2,2024-12-14 10:31:04.852 +0800,2024-12-14 10:20:21.088 +0800,2024-12-14 10:31:05.854 +0800,2024-12-14 10:54:09.781 +0800
2279242,20,7.99,2.96,3,2024-12-14 11:13:52.509 +0800,2024-12-14 11:12:01.430 +0800,2024-12-14 11:13:53.455 +0800,2024-12-14 12:25:20.837 +0800
2279243,20,6.29,3.22,2,2024-12-14 10:44:28.061 +0800,2024-12-14 10:33:22.889 +0800,2024-12-14 10:52:51.916 +0800,2024-12-14 11:20:17.744 +0800
2279244,20,4.46,2.45,3,2024-12-14 13:35:53.160 +0800,2024-12-14 11:19:22.411 +0800,2024-12-14 13:35:54.243 +0800,2024-12-14 13:54:37.290 +0800
2279245,20,5.83,2.96,2,2024-12-14 14:44:41.615 +0800,2024-12-14 11:21:57.163 +0800,2024-12-14 14:44:42.994 +0800,2024-12-14 15:02:53.427 +0800
2279246,20,10.15,6.37,2,2024-12-14 12:13:59.554 +0800,2024-12-14 10:45:40.780 +0800,2024-12-14 12:14:01.167 +0800,2024-12-14 12:37:49.205 +0800
2279249,20,5.01,2.11,3,2024-12-14 11:56:02.506 +0800,2024-12-14 11:50:51.605 +0800,2024-12-14 11:56:04.565 +0800,2024-12-14 12:09:28.699 +0800
2279251,20,7.83,6.03,3,2024-12-14 11:22:48.766 +0800,2024-12-14 11:14:35.788 +0800,2024-12-14 12:39:12.420 +0800,2024-12-14 13:07:15.400 +0800
2279253,30,9.44,6.8,,,,,
2279255,20,0.89,0.68,2,2024-12-14 11:47:20.745 +0800,2024-12-14 10:52:12.566 +0800,2024-12-14 11:47:21.944 +0800,2024-12-14 11:47:25.870 +0800
2279256,20,1.44,0.64,3,2024-12-14 12:56:59.402 +0800,2024-12-14 11:50:21.760 +0800,2024-12-14 12:57:00.455 +0800,2024-12-14 13:03:33.470 +0800
2279258,20,3.74,1.48,2,2024-12-14 11:20:01.820 +0800,2024-12-14 10:57:56.107 +0800,2024-12-14 11:20:03.371 +0800,2024-12-14 11:43:32.497 +0800
2279260,20,8.59,6.3,3,2024-12-14 13:31:02.583 +0800,2024-12-14 10:49:53.485 +0800,2024-12-14 13:31:05.446 +0800,2024-12-14 14:04:49.100 +0800
2279261,20,1.58,1.01,2,2024-12-14 12:11:00.853 +0800,2024-12-14 11:43:50.916 +0800,2024-12-14 12:24:46.058 +0800,2024-12-14 12:30:48.019 +0800
2279262,20,4.5,3.16,2,2024-12-14 14:41:16.835 +0800,2024-12-14 13:12:57.523 +0800,2024-12-14 14:41:17.926 +0800,2024-12-14 14:51:17.196 +0800
2279263,20,6.45,4.48,3,2024-12-14 19:52:54.302 +0800,2024-12-14 18:44:23.526 +0800,2024-12-14 19:52:55.357 +0800,2024-12-14 20:13:22.347 +0800
2279264,20,1.97,1.13,3,2024-12-14 11:13:45.321 +0800,2024-12-14 11:13:37.310 +0800,2024-12-14 11:13:46.204 +0800,2024-12-14 13:49:06.493 +0800
2279265,20,2.91,1.46,2,2024-12-14 12:12:10.802 +0800,2024-12-14 11:29:57.375 +0800,2024-12-14 12:12:12.656 +0800,2024-12-14 12:44:49.361 +0800
2279266,20,1.07,0.37,3,2024-12-14 12:00:47.080 +0800,2024-12-14 10:50:47.984 +0800,2024-12-14 12:07:03.750 +0800,2024-12-14 12:10:31.586 +0800
2279267,20,5.43,2.72,3,2024-12-14 11:42:12.408 +0800,2024-12-14 11:13:08.353 +0800,2024-12-14 11:42:13.685 +0800,2024-12-14 12:01:23.861 +0800
2279268,20,4.68,3.17,3,2024-12-14 12:51:41.772 +0800,2024-12-14 11:07:45.948 +0800,2024-12-14 12:51:44.046 +0800,2024-12-14 13:05:23.404 +0800
2279269,20,15.74,8.37,2,2024-12-14 13:03:04.392 +0800,2024-12-14 12:34:51.407 +0800,2024-12-14 13:03:05.372 +0800,2024-12-14 14:01:26.309 +0800
2279270,20,4.34,1.73,2,2024-12-14 11:01:43.556 +0800,2024-12-14 10:19:49.109 +0800,2024-12-14 11:01:44.652 +0800,2024-12-14 11:50:54.053 +0800
2279271,20,6.57,3.29,3,2024-12-14 11:55:14.060 +0800,2024-12-14 11:36:44.429 +0800,2024-12-14 11:55:17.262 +0800,2024-12-14 13:37:57.036 +0800
2279272,20,5.67,3.2,2,2024-12-14 13:14:41.760 +0800,2024-12-14 12:28:00.311 +0800,2024-12-14 13:14:42.986 +0800,2024-12-14 13:50:24.609 +0800
2279273,30,4.97,3.5,,,,,
2279274,20,8.13,5.71,2,2024-12-14 11:35:20.012 +0800,2024-12-14 11:32:34.817 +0800,2024-12-14 11:35:21.036 +0800,2024-12-14 12:02:13.097 +0800
2279275,20,4.49,3.86,3,2024-12-14 12:03:17.911 +0800,2024-12-14 11:50:55.273 +0800,2024-12-14 12:03:57.169 +0800,2024-12-14 12:29:52.774 +0800
2279277,20,5.31,2.61,2,2024-12-14 11:41:07.515 +0800,2024-12-14 11:24:25.434 +0800,2024-12-14 11:41:08.873 +0800,2024-12-14 12:17:23.269 +0800
2279279,20,1.55,0.99,2,2024-12-14 12:01:38.980 +0800,2024-12-14 11:31:23.459 +0800,2024-12-14 12:01:41.315 +0800,2024-12-14 12:18:02.511 +0800
2279281,20,3.32,2.19,3,2024-12-14 14:07:51.182 +0800,2024-12-14 14:31:36.231 +0800,2024-12-14 14:57:43.124 +0800,2024-12-14 15:18:17.472 +0800
2279283,20,1.3,0.73,2,2024-12-14 11:43:43.143 +0800,2024-12-14 11:08:39.186 +0800,2024-12-14 12:01:07.982 +0800,2024-12-14 12:15:47.560 +0800
2279284,20,2.52,2.03,2,2024-12-14 11:32:53.253 +0800,2024-12-14 10:33:54.812 +0800,2024-12-14 11:32:54.698 +0800,2024-12-14 11:46:11.050 +0800
2279285,20,7.7,5.83,3,2024-12-14 12:54:22.800 +0800,2024-12-14 13:16:21.139 +0800,2024-12-14 13:30:18.398 +0800,2024-12-14 14:13:15.080 +0800
2279286,20,3.83,2.71,3,2024-12-14 13:21:40.708 +0800,2024-12-14 10:41:09.348 +0800,2024-12-14 14:01:36.529 +0800,2024-12-14 14:21:02.334 +0800
2279287,20,1.76,1.26,3,2024-12-14 12:10:33.044 +0800,2024-12-14 10:40:55.626 +0800,2024-12-14 12:10:34.335 +0800,2024-12-14 12:17:12.341 +0800
2279288,20,4.03,0.8,2,2024-12-14 11:34:39.301 +0800,2024-12-14 11:22:21.522 +0800,2024-12-14 11:34:40.437 +0800,2024-12-14 11:41:21.199 +0800
2279289,20,10.28,7.39,3,2024-12-14 13:37:10.470 +0800,2024-12-14 12:42:17.270 +0800,2024-12-14 13:37:11.869 +0800,2024-12-14 14:11:39.590 +0800
2279290,20,4.1,1.56,2,2024-12-14 11:10:09.093 +0800,2024-12-14 11:27:54.758 +0800,2024-12-14 12:14:02.875 +0800,2024-12-14 12:43:11.366 +0800
2279291,20,1.01,0.33,2,2024-12-14 12:41:45.758 +0800,2024-12-14 12:18:51.900 +0800,2024-12-14 12:44:56.230 +0800,2024-12-14 12:51:51.407 +0800
2279292,20,3.43,2.66,3,2024-12-14 12:53:02.972 +0800,2024-12-14 12:47:25.058 +0800,2024-12-14 12:53:04.145 +0800,2024-12-14 13:41:48.583 +0800
2279293,20,13.5,6.01,2,2024-12-14 11:48:36.499 +0800,2024-12-14 11:22:31.096 +0800,2024-12-14 11:48:37.786 +0800,2024-12-14 12:31:37.612 +0800
2279294,20,4.2,3.49,3,2024-12-14 14:17:23.155 +0800,2024-12-14 11:24:07.906 +0800,2024-12-14 14:17:24.793 +0800,2024-12-14 14:29:52.506 +0800
2279295,20,4.01,1.95,1,2024-12-14 12:00:34.345 +0800,2024-12-14 11:20:51.207 +0800,2024-12-14 12:14:22.365 +0800,2024-12-14 12:24:48.943 +0800
2279296,20,4.69,0.93,3,2024-12-14 13:08:38.063 +0800,2024-12-14 12:16:49.988 +0800,2024-12-14 13:08:39.344 +0800,2024-12-14 14:15:00.683 +0800
2279297,20,4.77,1.22,2,2024-12-14 12:16:13.985 +0800,2024-12-14 11:14:42.393 +0800,2024-12-14 12:16:18.953 +0800,2024-12-14 12:50:31.242 +0800
2279298,20,12.23,8.95,2,2024-12-14 12:18:40.624 +0800,2024-12-14 11:14:00.299 +0800,2024-12-14 12:18:41.705 +0800,2024-12-14 13:04:13.870 +0800
2279300,30,11.93,8.41,,,,,
2279301,20,7.38,3.24,2,2024-12-15 09:07:04.187 +0800,2024-12-15 08:21:47.165 +0800,2024-12-15 09:07:05.703 +0800,2024-12-15 09:22:55.712 +0800
2279302,20,4.03,2.22,3,2024-12-14 13:18:18.144 +0800,2024-12-14 13:14:45.582 +0800,2024-12-14 13:45:02.485 +0800,2024-12-14 13:45:04.149 +0800
2279303,20,2.38,1.58,3,2024-12-14 13:35:16.986 +0800,2024-12-14 12:22:41.648 +0800,2024-12-14 13:35:18.576 +0800,2024-12-14 13:45:22.784 +0800
2279304,20,5.39,3.49,2,2024-12-14 11:49:36.259 +0800,2024-12-14 11:28:38.974 +0800,2024-12-14 11:49:37.601 +0800,2024-12-14 12:48:50.137 +0800
2279305,20,1.44,0.8,2,2024-12-14 17:33:10.786 +0800,2024-12-14 13:55:25.453 +0800,2024-12-14 17:38:47.926 +0800,2024-12-14 17:38:49.094 +0800
2279306,20,14.87,10.86,2,2024-12-14 13:08:59.090 +0800,2024-12-14 11:06:29.698 +0800,2024-12-14 13:50:21.613 +0800,2024-12-14 16:40:38.504 +0800
2279308,20,0.69,0.44,3,2024-12-15 10:34:14.107 +0800,2024-12-15 10:29:08.415 +0800,2024-12-15 10:34:16.247 +0800,2024-12-15 10:37:58.155 +0800
2279309,20,5.07,3.12,2,2024-12-14 15:35:36.566 +0800,2024-12-14 11:54:50.341 +0800,2024-12-14 15:35:37.557 +0800,2024-12-14 15:59:08.389 +0800
2279310,30,3.93,2.34,,,,,
2279311,20,5.11,2.91,2,2024-12-14 11:52:20.022 +0800,2024-12-14 11:17:36.682 +0800,2024-12-14 11:52:21.754 +0800,2024-12-14 12:52:11.316 +0800
2279312,20,5.78,4.01,2,2024-12-14 12:08:53.898 +0800,2024-12-14 12:01:30.299 +0800,2024-12-14 12:08:55.071 +0800,2024-12-14 12:58:28.063 +0800
2279313,20,9.32,3.76,3,2024-12-14 14:29:57.763 +0800,2024-12-14 11:34:47.198 +0800,2024-12-14 14:29:58.995 +0800,2024-12-14 14:56:58.858 +0800
2279314,30,3.39,1.81,,,,,
2279315,20,3.66,1.69,2,2024-12-14 12:59:00.353 +0800,2024-12-14 12:29:39.575 +0800,2024-12-14 12:59:03.552 +0800,2024-12-14 13:19:35.404 +0800
2279317,20,1.93,1.21,2,2024-12-14 12:43:25.050 +0800,2024-12-14 12:08:26.019 +0800,2024-12-14 12:43:26.643 +0800,2024-12-14 12:51:13.401 +0800
2279318,20,2.13,0.56,2,2024-12-14 12:12:18.913 +0800,2024-12-14 11:49:16.534 +0800,2024-12-14 12:12:37.386 +0800,2024-12-14 12:23:51.628 +0800
2279319,20,5.21,3.98,2,2024-12-14 12:05:40.253 +0800,2024-12-14 11:49:19.592 +0800,2024-12-14 12:05:41.659 +0800,2024-12-14 12:47:48.866 +0800
2279323,30,7.27,4.43,,,,,
2279325,20,2.15,1.55,3,2024-12-14 13:18:48.508 +0800,2024-12-14 11:20:57.266 +0800,2024-12-14 13:38:43.876 +0800,2024-12-14 13:54:42.891 +0800
2279326,20,6.17,3.27,2,2024-12-14 11:42:21.799 +0800,2024-12-14 11:47:34.989 +0800,2024-12-14 11:51:34.276 +0800,2024-12-14 12:15:54.654 +0800
2279328,30,3.53,2.25,,,,,
2279329,20,4.4,2.8,2,2024-12-14 11:29:51.882 +0800,2024-12-14 11:20:12.553 +0800,2024-12-14 11:29:53.503 +0800,2024-12-14 11:48:30.905 +0800
2279331,20,1.12,0.96,2,2024-12-14 12:09:25.096 +0800,2024-12-14 11:39:08.535 +0800,2024-12-14 12:09:25.933 +0800,2024-12-14 12:12:48.337 +0800
2279332,20,5.16,2.19,3,2024-12-14 15:15:46.290 +0800,2024-12-14 13:29:32.711 +0800,2024-12-14 15:15:50.598 +0800,2024-12-14 15:22:11.301 +0800
2279333,20,5.74,4.36,3,2024-12-14 12:45:47.433 +0800,2024-12-14 11:31:23.986 +0800,2024-12-14 13:07:59.500 +0800,2024-12-14 13:24:39.882 +0800
2279334,20,2.91,2.03,1,2024-12-14 12:13:43.258 +0800,2024-12-14 11:13:05.740 +0800,2024-12-14 12:13:44.225 +0800,2024-12-14 12:30:58.581 +0800
2279335,20,5.43,4.7,3,2024-12-14 15:03:13.391 +0800,2024-12-14 12:26:02.479 +0800,2024-12-14 15:03:16.365 +0800,2024-12-14 15:24:09.833 +0800
2279336,20,10.61,6.22,2,,2024-12-14 12:33:20.082 +0800,2024-12-14 16:48:57.513 +0800,2024-12-14 16:49:11.815 +0800
2279337,20,1.35,0.9,3,2024-12-14 13:26:54.206 +0800,2024-12-14 13:24:42.153 +0800,2024-12-14 13:26:55.093 +0800,2024-12-14 13:31:21.506 +0800
2279338,20,5.59,3.0,3,2024-12-14 12:37:24.235 +0800,2024-12-14 12:15:49.549 +0800,2024-12-14 12:37:25.442 +0800,2024-12-14 13:02:01.814 +0800
2279339,30,3.76,1.85,,,,,
2279341,20,2.37,1.49,2,2024-12-14 11:19:27.187 +0800,2024-12-14 11:15:04.083 +0800,2024-12-14 11:19:28.401 +0800,2024-12-14 11:32:57.282 +0800
2279343,20,2.22,1.24,3,2024-12-14 12:45:15.697 +0800,2024-12-14 12:45:07.170 +0800,2024-12-14 12:45:16.558 +0800,2024-12-14 13:39:49.315 +0800
2279344,20,8.18,7.35,2,2024-12-14 13:26:58.769 +0800,2024-12-14 12:06:16.174 +0800,2024-12-14 13:27:05.724 +0800,2024-12-14 13:51:33.406 +0800
2279346,20,7.07,4.19,2,2024-12-14 15:01:33.470 +0800,2024-12-14 12:17:27.610 +0800,2024-12-14 15:01:34.448 +0800,2024-12-14 15:36:26.658 +0800
2279347,20,10.98,6.11,3,2024-12-14 12:54:13.316 +0800,2024-12-14 12:04:16.797 +0800,2024-12-14 13:03:19.917 +0800,2024-12-14 13:36:46.961 +0800
2279348,20,7.28,2.75,3,2024-12-14 14:44:38.198 +0800,2024-12-14 13:08:11.757 +0800,2024-12-14 14:44:39.659 +0800,2024-12-14 15:13:04.543 +0800
2279349,20,12.68,7.95,3,2024-12-14 11:14:25.567 +0800,2024-12-14 10:57:26.739 +0800,2024-12-14 12:30:39.047 +0800,2024-12-14 13:01:48.403 +0800
2279350,20,6.44,2.87,2,2024-12-14 12:49:23.727 +0800,2024-12-14 12:30:41.814 +0800,2024-12-14 12:49:25.996 +0800,2024-12-14 13:04:18.228 +0800
2279351,20,3.21,2.01,3,2024-12-14 13:38:48.810 +0800,2024-12-14 12:55:58.726 +0800,2024-12-14 13:39:00.811 +0800,2024-12-14 13:51:55.222 +0800
2279352,20,4.39,2.33,2,2024-12-14 11:44:33.536 +0800,2024-12-14 11:50:32.268 +0800,2024-12-14 11:51:02.370 +0800,2024-12-14 12:27:26.790 +0800
2279353,20,4.49,3.04,3,2024-12-14 12:07:53.989 +0800,2024-12-14 11:13:01.182 +0800,2024-12-14 12:07:55.376 +0800,2024-12-14 13:36:06.466 +0800
2279354,20,5.53,2.83,3,2024-12-14 15:39:14.044 +0800,2024-12-14 12:33:56.810 +0800,2024-12-14 15:39:19.104 +0800,2024-12-14 16:39:46.099 +0800
2279355,20,7.84,6.86,3,2024-12-14 14:17:04.032 +0800,2024-12-14 13:54:21.926 +0800,2024-12-14 14:31:08.504 +0800,2024-12-14 15:04:31.569 +0800
2279357,20,4.75,3.26,3,2024-12-14 13:18:56.560 +0800,2024-12-14 12:57:46.160 +0800,2024-12-14 14:02:07.081 +0800,2024-12-14 14:15:49.257 +0800
2279359,20,1.77,0.65,2,2024-12-14 11:47:08.302 +0800,2024-12-14 11:25:13.301 +0800,2024-12-14 11:47:10.761 +0800,2024-12-14 11:58:32.872 +0800
2279360,20,5.31,3.54,3,2024-12-14 14:09:44.735 +0800,2024-12-14 11:25:22.901 +0800,2024-12-14 14:09:45.894 +0800,2024-12-14 14:24:48.020 +0800
2279363,20,5.36,2.18,3,2024-12-14 12:51:43.568 +0800,2024-12-14 11:42:15.158 +0800,2024-12-14 12:51:44.777 +0800,2024-12-14 13:07:24.445 +0800
2279364,20,0.67,0.37,2,2024-12-14 16:00:59.744 +0800,2024-12-14 14:37:51.757 +0800,2024-12-14 16:01:02.363 +0800,2024-12-14 16:01:06.053 +0800
2279366,20,5.67,3.37,3,2024-12-14 18:08:56.154 +0800,2024-12-14 13:43:04.400 +0800,2024-12-14 18:08:57.348 +0800,2024-12-14 18:55:26.593 +0800
2279367,20,4.25,2.19,3,2024-12-14 13:35:36.893 +0800,2024-12-14 12:35:20.570 +0800,2024-12-14 14:03:17.374 +0800,2024-12-14 14:04:02.885 +0800
2279368,20,3.64,1.86,2,2024-12-14 13:26:28.749 +0800,2024-12-14 13:03:29.501 +0800,2024-12-14 13:26:30.198 +0800,2024-12-14 13:45:35.905 +0800
2279369,20,3.12,2.52,3,2024-12-14 16:08:20.652 +0800,2024-12-14 15:40:17.346 +0800,2024-12-14 16:44:41.744 +0800,2024-12-14 17:02:12.777 +0800
2279370,20,10.07,7.72,2,2024-12-14 14:26:57.407 +0800,2024-12-14 12:32:54.586 +0800,2024-12-14 14:27:00.548 +0800,2024-12-14 16:06:34.276 +0800
2279372,20,2.54,1.39,2,2024-12-14 11:45:57.401 +0800,2024-12-14 11:32:12.718 +0800,2024-12-14 12:06:18.508 +0800,2024-12-14 12:16:34.645 +0800
2279373,30,5.17,3.45,,,,,
2279374,20,4.81,3.25,3,2024-12-14 13:11:51.190 +0800,2024-12-14 12:42:17.763 +0800,2024-12-14 13:11:52.026 +0800,2024-12-14 13:41:28.441 +0800
2279375,20,4.65,2.77,2,2024-12-14 13:52:44.802 +0800,2024-12-14 12:52:13.926 +0800,2024-12-14 13:52:46.412 +0800,2024-12-14 14:08:42.543 +0800
2279376,20,7.79,4.56,2,2024-12-14 12:49:10.790 +0800,2024-12-14 12:26:04.109 +0800,2024-12-14 13:14:20.635 +0800,2024-12-14 13:26:41.171 +0800
2279377,20,3.77,1.82,2,2024-12-14 12:57:42.441 +0800,2024-12-14 11:39:16.626 +0800,2024-12-14 12:57:43.868 +0800,2024-12-14 12:59:13.561 +0800
